sadness,joy,fear,disgust,anger,score,label_state
0.03644,0.410814,0.066505,0.324822,0.059681,0.855129,1
0.351004,0.091617,0.205387,0.101424,0.401854,-0.917261,0
0.533712,0.04414,0.070054,0.269964,0.305761,-0.927356,0
0.346912,0.457769,0.129802,0.028912,0.015943,-0.431293,1
0.654545,0.056883,0.164543,0.122711,0.284774,-0.765482,0
0.116507,0.20201,0.090617,0.287421,0.183432,0.585549,1
0.019769,0.646828,0.121447,0.020814,0.008166,0.938434,1
0.229971,0.117624,0.134872,0.044391,0.331479,-0.879642,1
0.354683,0.206327,0.104076,0.216984,0.102232,-0.883572,1
0.02088,0.82627,0.036257,0.014675,0.020815,0.950074,1
0.163174,0.122652,0.129168,0.160201,0.265749,0.956787,1
0.106041,0.785164,0.025276,0.033734,0.054345,0.99819,1
0.187609,0.651278,0.029208,0.066893,0.076122,0.561151,1
0.033446,0.896672,0.020267,0.007127,0.022,0.955295,1
0.37817,0.218333,0.143442,0.054631,0.092774,-0.907745,1
0.083428,0.064985,0.046286,0.037668,0.486513,0,1
0.252225,0.128198,0.036246,0.053702,0.09952,0.842631,1
0.124149,0.006402,0.184528,0.234629,0.307779,-0.843016,0
0.10635,0.169827,0.086818,0.107714,0.040825,-0.550439,1
0.037663,0.808521,0.017269,0.067902,0.025431,0.874664,1
0.048383,0.783977,0.06234,0.070724,0.031391,0,1
0.628261,0.001881,0.240315,0.222022,0.272801,-0.871655,0
0.21648,0.1662,0.058119,0.128172,0.191521,0,1
0.55792,0.016257,0.023335,0.603117,0.044651,-0.963519,0
0.094208,0.609824,0.059287,0.183688,0.09027,-0.663604,1
0.089312,0.397745,0.125026,0.027728,0.091878,0.963092,1
0.089461,0.863267,0.027289,0.012582,0.007401,0.996378,1
0.404164,0.310303,0.196794,0.064274,0.093309,-0.789184,1
0.206012,0.62264,0.015724,0.017274,0.178096,0,1
0.151982,0.343728,0.056893,0.109608,0.03655,0,1
0.173665,0.312589,0.498067,0.026479,0.101143,0.591652,1
0.544557,0.049727,0.050086,0.252144,0.16412,-0.922042,0
0.127037,0.272309,0.075696,0.567792,0.073016,-0.98619,1
0.419962,0.110407,0.395627,0.062521,0.065697,-0.764186,1
0.103602,0.459877,0.037287,0.11136,0.198361,-0.74635,1
0.493806,0.097922,0.154954,0.220483,0.191943,0,1
0.033185,0.851332,0.042635,0.015235,0.030648,0.95223,1
0.037641,0.877156,0.013985,0.02499,0.022766,0.970636,1
0.470597,0.006,0.324065,0.154408,0.405361,-0.8168,0
0.094181,0.704142,0.028511,0.004829,0.047401,0.963011,1
0.050555,0.699561,0.073243,0.014258,0.080302,0,1
0.053195,0.685286,0.069495,0.20975,0.034818,0.987508,1
0.040824,0.882777,0.036296,0.022582,0.015115,0.977628,1
0.038192,0.882077,0.009276,0.042584,0.031293,0.986373,1
0.804167,0.023563,0.113872,0.008051,0.099601,-0.933945,0
0.571406,0.322156,0.039639,0.07378,0.067889,0.932117,1
0.042237,0.709865,0.037347,0.175125,0.038325,0,1
0.035459,0.790514,0.041244,0.038829,0.04098,0.963791,1
0.085557,0.603404,0.261453,0.02555,0.105674,-0.85173,1
0.1266,0.006085,0.063899,0.320423,0.790896,-0.783214,0
0.135099,0.286988,0.106706,0.063421,0.164316,0.982069,1
0.030001,0.632778,0.038197,0.026279,0.196942,0.634892,1
0.083904,0.692794,0.139191,0.03576,0.036283,0.73921,1
0.036196,0.816885,0.052007,0.047861,0.020526,0.96698,1
0.074247,0.653356,0.016768,0.013072,0.07771,-0.850008,1
0.024179,0.763197,0.051281,0.013361,0.011118,0.980184,1
0.063013,0.47815,0.061409,0.050076,0.186321,0.790812,1
0.030025,0.858674,0.043362,0.026087,0.025398,0.971771,1
0.425943,0.148978,0.207489,0.070521,0.167268,-0.664789,1
0.58815,0.047435,0.200214,0.161413,0.228346,-0.948155,0
0.04229,0.516289,0.157848,0.039113,0.116525,-0.510468,1
0.124558,0.183851,0.069333,0.146396,0.059843,0,1
0.111229,0.086374,0.262251,0.453806,0.386066,-0.905222,0
0.557199,0.129482,0.153523,0.106579,0.209141,-0.885548,0
0.031557,0.898117,0.013733,0.013022,0.021587,0.882235,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.803393,1
0.190971,0.26482,0.241892,0.085218,0.244399,0.99093,1
0.113279,0.65529,0.108237,0.020999,0.039749,0.93198,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.917704,1
0.005687,0.967588,0.004737,0.001214,0.004034,0.938536,1
0.204346,0.165109,0.045635,0.05895,0.078665,-0.841122,1
0.031677,0.380206,0.249798,0.309539,0.127434,0.603599,1
0.126597,0.063102,0.003804,0.167103,0.14936,-0.932656,1
0.133432,0.329896,0.147628,0.131063,0.261554,-0.600698,1
0.194333,0.471371,0.138302,0.116973,0.148106,0.847858,1
0.707062,0.002633,0.240533,0.12779,0.243774,-0.963723,0
0.031655,0.758798,0.006387,0.100936,0.015966,0.905803,1
0.119342,0.255315,0.082905,0.083075,0.11286,0.499483,1
0.088539,0.804436,0.03317,0.03507,0.047056,0.91588,1
0.305617,0.053388,0.11495,0.028257,0.015698,-0.912571,1
0.005627,0.965749,0.011009,0.008369,0.007336,0.993423,1
0.040072,0.722409,0.038888,0.042127,0.185949,0.976506,1
0.088649,0.12098,0.019114,0.390311,0.65224,-0.858464,0
0.076406,0.881409,0.018846,0.002863,0.004605,0.996918,1
0.627547,0.023216,0.213409,0.07644,0.192695,-0.974536,0
0.065824,0.779132,0.025275,0.079494,0.041265,0.725803,1
0.246732,0.38309,0.053425,0.101422,0.152337,0,1
0.072448,0.774748,0.04164,0.059741,0.045638,-0.753555,1
0.426803,0.312428,0.033856,0.347744,0.048185,0.494503,1
0.461704,0.16015,0.307692,0.031052,0.041887,-0.716805,1
0.016577,0.832741,0.004722,0.031342,0.031567,0.993721,1
0.240465,0.301834,0.096181,0.164969,0.172737,-0.953065,1
0.217395,0.361355,0.110955,0.221208,0.070066,0.791647,1
0.618513,0.033729,0.168609,0.273297,0.046312,-0.915531,0
0.278502,0.340398,0.051355,0.38068,0.079565,-0.82372,1
0.311001,0.263623,0.129852,0.150613,0.203435,-0.572433,1
0.039333,0.728498,0.023833,0.158738,0.17784,0.981841,1
0.105401,0.731245,0.0473,0.021259,0.055202,0.79799,1
0.30352,0.229876,0.236985,0.009855,0.309365,0.396121,1
0.032847,0.770495,0.002781,0.131177,0.01959,-0.874648,1
0.024488,0.782743,0.018994,0.113831,0.090718,0.992413,1
0.401076,0.100598,0.191161,0.331541,0.052744,-0.610294,1
0.144548,0.187681,0.087573,0.077654,0.090723,0,1
0.094197,0.686179,0.034491,0.063865,0.030794,0.981302,1
0.151488,0.632235,0.048561,0.089676,0.126278,0.518722,1
0.019541,0.788546,0.00099,0.012258,0.016462,0.983445,1
0.239644,0.419097,0.055246,0.068529,0.097302,-0.751488,1
0.172449,0.314221,0.089358,0.089452,0.096738,0,1
0.595805,0.035463,0.21182,0.020246,0.121567,-0.730075,1
0.258347,0.14852,0.237494,0.128027,0.222955,-0.40294,1
0.391587,0.062041,0.054749,0.330074,0.186769,-0.761265,1
0.215746,0.188307,0.059548,0.076611,0.040552,0.607952,1
0.277869,0.196716,0.077759,0.205156,0.245099,0.979842,1
0.032019,0.72246,0.049336,0.016761,0.037256,0.887664,1
0.27014,0.111071,0.035613,0.083182,0.138348,-0.824593,1
0.040156,0.79492,0.023268,0.129074,0.034355,0.93849,1
0.164635,0.712293,0.046626,0.013306,0.024088,0.637985,1
0.63644,0.1458,0.074081,0.223176,0.157125,-0.939186,0
0.151996,0.724632,0.02298,0.072725,0.048309,0,1
0.209528,0.239166,0.132147,0.227018,0.105157,-0.815224,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.395148,1
0.182878,0.308703,0.092123,0.087286,0.317889,0.92664,1
0.071186,0.786281,0.07386,0.008368,0.011139,0.984952,1
0.132431,0.731442,0.028826,0.062402,0.032031,-0.282067,1
0.157611,0.178244,0.03151,0.111166,0.111521,0.987056,1
0.135866,0.568293,0.008016,0.328305,0.020042,0.38111,1
0.164527,0.151539,0.102866,0.072571,0.090183,-0.659292,1
0.36902,0.316823,0.072751,0.172963,0.103474,-0.956613,1
0.2831,0.394276,0.127079,0.169555,0.106521,0.687496,1
0.106535,0.011535,0.046755,0.763075,0.290628,-0.814571,0
0.295103,0.103452,0.184094,0.053251,0.318065,-0.9049,0
0.04411,0.174717,0.090827,0.122706,0.020971,-0.862514,1
0.09307,0.413877,0.036873,0.053638,0.045319,0.877032,1
0.068785,0.823171,0.017336,0.080225,0.013764,0.993038,1
0.655517,0.014757,0.286051,0.062893,0.295848,-0.917324,0
0.140952,0.683901,0.112989,0.019064,0.091867,-0.765934,1
0.003015,0.971834,0.008193,0.005108,0.005655,0.99248,1
0.441157,0.006311,0.050039,0.248997,0.593842,-0.978034,0
0.226352,0.393754,0.129501,0.031492,0.134241,-0.968112,1
0.57713,0.035313,0.165231,0.068188,0.248817,-0.878736,0
0.030374,0.872816,0.019844,0.041626,0.017732,0.997877,1
0.676533,0.014143,0.10892,0.072026,0.066388,-0.877209,0
0.075475,0.828022,0.069949,0.007184,0.013515,0.659434,1
0.116171,0.72695,0.012062,0.079744,0.090713,0.973991,1
0.225214,0.296664,0.132199,0.16618,0.088397,-0.784045,1
0.081591,0.828739,0.019277,0.013234,0.057636,0.979823,1
0.104857,0.358796,0.065634,0.064043,0.10292,-0.686301,1
0.019599,0.910263,0.005398,0.041235,0.0123,0.9953,1
0.043756,0.855627,0.028156,0.026001,0.016469,0.974286,1
0.297138,0.088225,0.15915,0.126124,0.101563,-0.259027,1
0.83382,0.026461,0.170971,0.081078,0.046982,-0.960184,0
0.748467,0.019413,0.203933,0.182565,0.140294,-0.973034,0
0.034704,0.673829,0.0117,0.023833,0.033428,0.818662,1
0.275054,0.15375,0.103145,0.255848,0.109903,-0.867548,1
0.249691,0.198189,0.119662,0.06139,0.102741,-0.868783,1
0.455385,0.179919,0.070284,0.070373,0.265656,-0.95616,1
0.091708,0.578873,0.059981,0.029784,0.039613,0.991196,1
0.150952,0.727451,0.054169,0.067872,0.003521,0.820511,1
0.024297,0.905259,0.008949,0.032609,0.013814,0.980622,1
0.197062,0.33777,0.067059,0.119169,0.136415,0.736921,1
0.082505,0.757187,0.05818,0.055825,0.03128,0.982446,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.80848,1
0.060944,0.709815,0.107616,0.062602,0.037408,0.984294,1
0.132381,0.066259,0.046631,0.385762,0.661217,-0.942128,0
0.345114,0.473361,0.022687,0.185476,0.063491,-0.366343,1
0.182895,0.552252,0.103135,0.08385,0.118258,0.971013,1
0.093823,0.691941,0.028401,0.022922,0.025419,-0.705104,1
0.050948,0.545008,0.121484,0.181772,0.197066,0,1
0.395382,0.044108,0.094816,0.251597,0.160342,-0.674341,1
0.072086,0.64218,0.022167,0.083913,0.034356,0.971945,1
0.080624,0.834964,0.011911,0.024759,0.015508,0.980238,1
0.027151,0.845462,0.037263,0.04492,0.036419,0.976918,1
0.018947,0.680485,0.044124,0.178036,0.119011,0.89457,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.852971,1
0.089958,0.764793,0.046679,0.049724,0.03149,0.952174,1
0.044715,0.603676,0.073389,0.250549,0.049772,0.745205,1
0.401446,0.064616,0.540937,0.0902,0.231272,-0.929936,0
0.297307,0.069564,0.030831,0.092953,0.165154,-0.270417,1
0.142034,0.722634,0.020959,0.004728,0.011773,0.979251,1
0.033822,0.898936,0.000539,0.001692,0.023098,0.984475,1
0.080928,0.019039,0.102372,0.772065,0.30818,-0.943399,0
0.031814,0.860511,0.013369,0.011255,0.01963,0.953351,1
0.082261,0.780512,0.014441,0.059274,0.038558,0.961492,1
0.047048,0.025667,0.10044,0.745279,0.039586,-0.97239,0
0.646103,0.042506,0.028713,0.301497,0.126685,-0.968986,0
0.086017,0.466455,0.041215,0.05376,0.097613,-0.84816,1
0.151545,0.174219,0.093654,0.072945,0.08686,-0.894076,1
0.02252,0.883057,0.011723,0.012939,0.009279,0.989475,1
0.106166,0.755526,0.062525,0.027617,0.053862,0.917314,1
0.023203,0.653801,0.035106,0.02568,0.207744,0.826927,1
0.66293,0.02568,0.187631,0.281053,0.115326,-0.959498,0
0.036931,0.892725,0.010007,0.009984,0.015363,0.985714,1
0.083008,0.656736,0.027492,0.03118,0.075694,0.95481,1
0.022965,0.892581,0.006702,0.00258,0.052641,0.997279,1
0.191359,0.444114,0.04785,0.133138,0.10358,0.822121,1
0.186603,0.712507,0.028591,0.080062,0.016568,0.811907,1
0.386932,0.362364,0.092405,0.063605,0.243437,-0.784663,1
0.916667,0,0.931034,0.931034,0.931034,-0.942676,0
0.065988,0.633753,0.015304,0.082378,0.109173,0.743563,1
0.062585,0.619403,0.031477,0.187678,0.156265,-0.75793,1
0,0.880435,0,0,0,0.984227,1
0.07979,0.625761,0.036115,0.116613,0.072349,0.997068,1
0.004101,0.978069,0.00288,0.003615,0.005974,0.997306,1
0.054593,0.870843,0.015809,0.031559,0.024557,0.944831,1
0.185049,0.310028,0.074695,0.121697,0.098266,-0.956233,1
0.048358,0.616352,0.061188,0.271528,0.022215,0.990552,1
0.051178,0.857382,0.024818,0.028329,0.043078,0.956239,1
0.540596,0.098692,0.084962,0.247318,0.252798,-0.737189,1
0.06957,0.598262,0.030339,0.014834,0.081184,0.954368,1
0.100447,0.011639,0.048122,0.648424,0.519831,-0.836442,0
0.154649,0.27057,0.048583,0.180204,0.07724,-0.722147,1
0.27094,0.297689,0.103334,0.116157,0.104751,-0.410554,1
0.01967,0.910342,0.013248,0.011571,0.008887,0.996162,1
0.104082,0.611164,0.007382,0.217215,0.062447,0,1
0.362949,0.002452,0.574689,0.32296,0.069834,-0.938948,0
0.388376,0.050497,0.294513,0.067838,0.279106,-0.771942,1
0.02735,0.794945,0.008444,0.027579,0.052927,0.874827,1
0.056928,0.755764,0.009575,0.047769,0.070386,0.896706,1
0.187993,0.76073,0.017381,0.00805,0.010867,-0.929814,1
0.026503,0.834209,0.04234,0.047017,0.025118,0.956182,1
0.480966,0.135204,0.198815,0.140199,0.171993,-0.7118,1
0.024833,0.949724,0.013617,0.002368,0.007149,0.998045,1
0.153957,0.01325,0.058709,0.097558,0.881164,-0.809615,0
0.526912,0.175489,0.047583,0.136327,0.261437,-0.995844,0
0.164527,0.151539,0.102866,0.072571,0.090183,-0.781809,1
0.009204,0.902785,0.017213,0.015889,0.008225,0.951418,1
0.043158,0.203309,0.009254,0.036933,0.060209,0.988346,1
0.301807,0.00121,0.234146,0.499335,0.369463,-0.936456,0
0.429964,0.098614,0.103369,0.123997,0.371606,-0.979901,0
0.486949,0.003204,0.313547,0.105592,0.311337,-0.940567,0
0.178794,0.200903,0.114838,0.143249,0.415424,0.494964,1
0.120188,0.598911,0.014508,0.238434,0.070747,0.760225,1
0.916667,0,0,0.931034,0.931034,-0.802507,0
0.27051,0.408319,0.157295,0.144197,0.066477,0.637442,1
0.066545,0.666342,0.079983,0.167322,0.035351,0.921347,1
0.029405,0.58349,0.085974,0.195041,0.056832,0.940717,1
0.506693,0.23276,0.177891,0.095238,0.078053,0.983105,1
0.13763,0.700192,0.037229,0.046953,0.029688,0.934185,1
0.04379,0.65886,0.010028,0.10665,0.029959,0.889952,1
0.030574,0.931898,0.014317,0.013483,0.010332,0.793491,1
0.528749,0.107152,0.130525,0.139748,0.253795,-0.661172,1
0.115851,0.749078,0.034245,0.067255,0.030261,0.965376,1
0.036572,0.932858,0.001139,0.0071,0.013078,0.995176,1
0.062486,0.560783,0.002989,0.14315,0.135712,0.980825,1
0.82339,0.016068,0.071326,0.042359,0.041614,-0.969206,0
0.255272,0.064142,0.241336,0.184086,0.391524,-0.868693,0
0.139202,0.707629,0.055232,0.035255,0.019787,0.95698,1
0.124484,0.457095,0.105747,0.315419,0.097959,0.7609,1
0.210498,0.006445,0.037279,0.089827,0.869081,-0.978283,0
0.075445,0.391287,0.196232,0.020773,0.093929,0.614261,1
0.266238,0.560231,0.062859,0.062698,0.104739,0.890368,1
0.019541,0.788546,0.00099,0.012258,0.016462,0.989865,1
0.137281,0.024598,0.088679,0.140854,0.809414,-0.889974,0
0.044413,0.822549,0.021447,0.039776,0.015164,0.366508,1
0.092611,0.79419,0.034313,0.002034,0.086694,0.6052,1
0.170397,0.134348,0.021798,0.133263,0.191674,0,1
0.111295,0.171097,0.047496,0.069307,0.096435,0.582325,1
0.341547,0.001779,0.1165,0.219629,0.657409,-0.96621,0
0.276333,0.116305,0.424019,0.121869,0.051559,-0.923025,0
0.157058,0.0102,0.048583,0.724861,0.361,-0.600571,1
0.037028,0.820951,0.0046,0.081073,0.07811,0.978675,1
0.275991,0.22673,0.298378,0.070439,0.093185,0.262198,1
0.43318,0.334448,0.268434,0.016808,0.041146,0.942611,1
0.030212,0.845387,0.020822,0.045828,0.043849,0.987986,1
0.043494,0.092315,0.161895,0.664492,0.228834,-0.873149,0
0.268317,0.257578,0.095645,0.066642,0.184349,-0.827455,1
0.916667,0,0,0,0,-0.882817,0
0.094372,0.631971,0.066653,0.17269,0.053179,0.973679,1
0.507604,0.056665,0.071531,0.177442,0.279887,-0.548864,1
0.327135,0.023088,0.362079,0.134706,0.238583,0,1
0.052571,0.632764,0.051951,0.110755,0.093817,0.900463,1
0.164527,0.151539,0.102866,0.072571,0.090183,-0.87144,1
0.016326,0.907764,0.011637,0.010374,0.018126,0.931399,1
0.073563,0.392951,0.032255,0.031532,0.101148,0.929232,1
0.405483,0.151846,0.058156,0.194983,0.254694,-0.670982,1
0.014405,0.901638,0.003705,0.004829,0.008176,0.992188,1
0.30605,0.133989,0.083288,0.507694,0.172686,-0.942281,0
0.137843,0.553817,0.119131,0.028363,0.083815,0.764964,1
0.6573,0.04567,0.42049,0.078783,0.027144,-0.815761,0
0.024489,0.930121,0.008934,0.010713,0.008446,0.971325,1
0.04719,0.121302,0.088797,0.090758,0.197237,0,1
0.103936,0.353046,0.049289,0.154049,0.099655,-0.4606,1
0.187888,0.752522,0.015215,0.004604,0.013261,0.756076,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.713407,1
0.063936,0.876058,0.021236,0.005997,0.024998,0.988319,1
0.114889,0.356176,0.139926,0.204968,0.108573,0.791478,1
0.148831,0.179551,0.091248,0.074744,0.088473,-0.621136,1
0.146059,0.174624,0.086076,0.164691,0.081274,-0.795601,1
0.043473,0.832278,0.021002,0.012767,0.078732,0.950587,1
0.036656,0.875678,0.010047,0.013024,0.020078,0.994145,1
0.296341,0.142038,0.194376,0.031972,0.05065,-0.721283,1
0.222975,0.245791,0.156936,0.418919,0.099455,0.743646,1
0.389424,0.308754,0.177942,0.179691,0.130836,-0.805269,1
0.916667,0,0,0.931034,0.931034,-0.828589,0
0.573166,0.007017,0.329869,0.141584,0.276345,-0.935374,0
0.356477,0.110124,0.027122,0.617253,0.063982,-0.300643,1
0.030354,0.887951,0.016044,0.024354,0.036549,0.998595,1
0.040469,0.776872,0.067301,0.01921,0.021255,0.963293,1
0.14274,0.351128,0.024529,0.005314,0.041396,0.962528,1
0.029298,0.863483,0.012004,0.011643,0.020085,0.925294,1
0.174315,0.060392,0.060683,0.178997,0.197505,-0.891785,1
0.085732,0.759748,0.055543,0.021897,0.023888,0.940585,1
0.142256,0.551897,0.072924,0.052661,0.075948,0.546913,1
0.650467,0.000904,0.066959,0.235167,0.257538,-0.88525,0
0.08182,0.77633,0.041369,0.031462,0.04862,0.997899,1
0.227972,0.124365,0.168523,0.211006,0.098385,0.977485,1
0.169456,0.168654,0.289931,0.12707,0.081966,-0.506459,1
0.516478,0.053104,0.254165,0.195171,0.308827,-0.913105,0
0.010786,0.94083,0.008929,0.004913,0.009907,0.972417,1
0.184935,0.340313,0.059098,0.117158,0.080437,0.691909,1
0.106617,0.711282,0.112855,0.013495,0.030457,0.98529,1
0.166442,0.155035,0.103942,0.080001,0.060556,0,1
0.025123,0.697499,0.032951,0.104362,0.012015,0.897843,1
0.360191,0.418825,0.064464,0.042906,0.087813,-0.801462,1
0.153702,0.505712,0.018878,0.077613,0.304421,-0.793925,1
0.029377,0.861974,0.010238,0.016763,0.01672,0.964256,1
0.087937,0.773715,0.017625,0.024466,0.033289,0.972544,1
0.157405,0.054318,0.047157,0.124885,0.14738,0.921272,1
0,0.880435,0,0,0,0.964271,1
0.287283,0.054588,0.101115,0.098582,0.302454,-0.735411,1
0.238121,0.575576,0.108009,0.0464,0.02796,0.752333,1
0.18231,0.159566,0.166462,0.121978,0.23527,-0.559738,1
0.21466,0.243818,0.137578,0.260835,0.10527,-0.505643,1
0.013791,0.946537,0.006879,0.018235,0.014623,0.991114,1
0.099728,0.440608,0.041528,0.084526,0.019465,0.870545,1
0.110271,0.505465,0.059523,0.078456,0.047377,0.93614,1
0.396251,0.261584,0.129129,0.060287,0.076625,-0.722553,1
0.120271,0.204168,0.141272,0.053722,0.055912,0.424229,1
0,1,0,0,0,0.825332,1
0.393344,0.120963,0.179861,0.056914,0.127309,-0.369089,1
0.112409,0.689063,0.062054,0.018458,0.043443,-0.723431,1
0.410351,0.002399,0.131339,0.443243,0.390394,-0.990341,0
0.093334,0.650673,0.075617,0.053901,0.087431,0.66165,1
0.746825,0.010819,0.208381,0.154479,0.106804,0,1
0.044317,0.88417,0.024983,0.00736,0.044737,0.830513,1
0.024815,0.903678,0.012358,0.005079,0.014447,0.992391,1
0.065994,0.740084,0.029924,0.08857,0.098488,0.979671,1
0.013418,0.927586,0.014095,0.013005,0.024762,0.990991,1
0.013661,0.934706,0.008776,0.0438,0.003022,0.995489,1
0.122424,0.031775,0.144668,0.644244,0.387872,-0.520529,1
0.035145,0.824437,0.043213,0.044762,0.039166,-0.664612,1
0.005968,0.938798,0.012194,0.021712,0.015791,0.976999,1
0.116922,0.137927,0.030693,0.042685,0.117567,0.897548,1
0.09715,0.43796,0.047825,0.054211,0.098906,-0.879388,1
0.157754,0.157454,0.092887,0.068831,0.080311,0.452324,1
0.384136,0.251666,0.044443,0.077035,0.094776,-0.476285,1
0.787415,0.007499,0.117876,0.123122,0.144155,-0.98376,0
0.025987,0.875201,0.021651,0.04464,0.016708,0.72565,1
0.015024,0.903876,0.013864,0.003439,0.006976,0.926139,1
0.028365,0.771958,0.030194,0.038745,0.059755,0.934073,1
0.161857,0.186202,0.044632,0.102043,0.043003,0.980013,1
0.066779,0.808788,0.064332,0.009257,0.024514,0.933524,1
0.199497,0.489359,0.058901,0.294049,0.042586,0.800072,1
0.094718,0.137704,0.187554,0.055184,0.41969,0,1
0.019995,0.889125,0.031633,0.015796,0.031724,0.991783,1
0.333517,0.083544,0.011365,0.064902,0.183894,-0.915587,1
0.039637,0.774902,0.058417,0.018388,0.011637,0.88242,1
0.238887,0.195511,0.210675,0.06808,0.15371,0,1
0.164527,0.151539,0.102866,0.072571,0.090183,-0.675551,1
0.336534,0.309873,0.216227,0.047935,0.061738,0,1
0.00914,0.911709,0.014971,0.06145,0.004546,0.975504,1
0.528017,0.045381,0.215877,0.178577,0.256017,0,1
0.699581,0.040565,0.210365,0.051224,0.206482,-0.499886,1
0.235563,0.422947,0.165292,0.083864,0.061054,0.842501,1
0.026128,0.916699,0.01967,0.008604,0.012094,0.780247,1
0.055856,0.701756,0.158491,0.011692,0.0425,0.981517,1
0.2909,0.579564,0.095167,0.022215,0.015901,0.656337,1
0.015353,0.875324,0.023861,0.008572,0.012058,0.898119,1
0.057282,0.89046,0.015033,0.019532,0.02235,0.960087,1
0.262818,0.00098,0.182214,0.204615,0.674476,-0.909401,0
0.022377,0.793787,0.02578,0.047549,0.0469,0.986327,1
0.38039,0.290548,0.060119,0.123655,0.188632,0,1
0.002285,0.980689,0.009038,0.002827,0.003145,0.995441,1
0.520999,0.020157,0.205023,0.281738,0.30562,-0.961985,0
0.052061,0.718613,0.068214,0.022897,0.074852,0.898852,1
0.014,0.936737,0.012161,0.012352,0.018381,0.890888,1
0.346162,0.14525,0.095238,0.10704,0.44985,-0.778976,1
0.30997,0.286061,0.053109,0.420419,0.102353,0.379502,1
0.75411,0.042195,0.113401,0.172456,0.096106,-0.806377,0
0.038409,0.851222,0.024772,0.01299,0.070604,0.956224,1
0.22151,0.717554,0.030549,0.01304,0.028078,0.98394,1
0.464982,0.226407,0.047854,0.03455,0.081386,-0.473919,1
0.115447,0.235335,0.274925,0.021888,0.122616,-0.542775,1
0.085236,0.808455,0.025697,0.028706,0.062609,0.737474,1
0.652823,0.131429,0.06467,0.047007,0.189452,0.779409,1
0.043149,0.106981,0.071106,0.068192,0.080975,0.81735,1
0.161992,0.061211,0.256178,0.521541,0.246842,-0.857754,0
0.386208,0.067899,0.135941,0.082398,0.053324,-0.767428,1
0.178323,0.035036,0.234091,0.32743,0.361355,-0.711811,1
0.667924,0.016584,0.403564,0.061105,0.060718,-0.777455,0
0.024879,0.919591,0.003794,0.020402,0.008324,0.975749,1
0.132235,0.735535,0.041224,0.005988,0.003142,0.821291,1
0.062824,0.79238,0.055341,0.087459,0.009367,-0.921256,1
0.095879,0.015534,0.032515,0.95759,0.029517,-0.96655,0
0.063229,0.745826,0.052294,0.044233,0.111592,0.744799,1
0.018039,0.845888,0.018617,0.080188,0.010988,0.979173,1
0.132577,0.45385,0.10084,0.128834,0.128789,-0.66834,1
0.654978,0.046124,0.065388,0.019635,0.096461,-0.890756,0
0.011452,0.956661,0.01093,0.009099,0.006459,0.979313,1
0.133394,0.023643,0.175547,0.414189,0.601584,-0.819031,0
0.10658,0.210827,0.096685,0.080729,0.125668,0,1
0.514031,0.042403,0.150677,0.186826,0.328744,-0.802671,0
0.25597,0.13499,0.161811,0.057303,0.272357,-0.962329,0
0.045395,0.624312,0.019876,0.03787,0.019572,0.912949,1
0.213089,0.565626,0.025637,0.032876,0.046425,0.723519,1
0.193414,0.530019,0.011844,0.29677,0.040405,-0.740268,1
0.780215,0.13096,0.047751,0.076826,0.094819,-0.931739,0
0.048246,0.800653,0.005598,0.010971,0.038467,0.972648,1
0.061446,0.194775,0.036852,0.034002,0.054389,0.979571,1
0.029508,0.725145,0.002552,0.229435,0.048187,0.987266,1
0.287469,0.086158,0.027078,0.28772,0.460719,0,1
0.916667,0,0.931034,0,0.931034,0,1
0.184014,0.501458,0.143719,0.084901,0.098865,0,1
0.032181,0.410771,0.008848,0.015044,0.041663,0.865694,1
0.306517,0.06227,0.323522,0.151848,0.456406,-0.945938,0
0.048391,0.794869,0.014894,0.038608,0.034288,0.998387,1
0.210494,0.204757,0.070513,0.056966,0.117785,0.942459,1
0.296387,0.032675,0.110406,0.332276,0.52076,-0.964085,0
0.02786,0.905284,0.04593,0.007284,0.013491,0.988654,1
0.14014,0.017003,0.150608,0.656531,0.279075,-0.560891,1
0.05743,0.69419,0.045208,0.084137,0.0314,0.936557,1
0.010781,0.680303,0.014557,0.009604,0.013139,0.873756,1
0.534519,0.136276,0.247178,0.25235,0.060758,-0.793619,1
0.215214,0.490573,0.143546,0.116589,0.154673,-0.946624,1
0.14784,0.620729,0.048415,0.014738,0.052993,-0.416874,1
0.187678,0.521628,0.037442,0.17311,0.073012,0.687712,1
0.391511,0.104636,0.168404,0.152245,0.44317,0.523807,1
0.166074,0.271205,0.110023,0.064027,0.230826,-0.301057,1
0.018057,0.770415,0.006741,0.153917,0.100499,0.994264,1
0.158476,0.207116,0.104613,0.37464,0.274193,-0.816994,1
0.756259,0.029053,0.301539,0.024936,0.063866,-0.912491,0
0.541837,0.136962,0.102539,0.12688,0.333795,-0.865404,0
0.039447,0.791166,0.072473,0.034863,0.02128,0.774944,1
0.047081,0.868822,0.015291,0.013217,0.020724,0.996936,1
0.259028,0.233159,0.007837,0.298205,0.031187,-0.240463,1
0.082505,0.757187,0.05818,0.055825,0.03128,0.912792,1
